filename,text
/content/cropped/Train/img1160_2.png,M2
/content/cropped/Train/img1160_3.png,RESERVED
/content/cropped/Train/img1160_4.png,RESERVED
/content/cropped/Train/img1160_5.png,RESERVED
/content/cropped/Train/img1160_7.png,SPORTS
/content/cropped/Train/img1160_8.png,BAR
/content/cropped/Train/img1161_0.png,IMMIGRESEN
/content/cropped/Train/img1161_1.png,MALAYSIA
/content/cropped/Train/img1162_0.png,GO
/content/cropped/Train/img1162_1.png,GREEN
/content/cropped/Train/img1162_2.png,MALAYSIA
/content/cropped/Train/img1163_0.png,KOMPLEKS
/content/cropped/Train/img1163_1.png,alamno
/content/cropped/Train/img1163_2.png,KELANA
/content/cropped/Train/img1163_3.png,CENTRE
/content/cropped/Train/img1163_4.png,POINT
/content/cropped/Train/img1164_0.png,SPORTS
/content/cropped/Train/img1164_1.png,BAR
/content/cropped/Train/img1164_2.png,M2
/content/cropped/Train/img1165_0.png,nothing
/content/cropped/Train/img1165_1.png,brings
/content/cropped/Train/img1165_2.png,PEOPLE
/content/cropped/Train/img1165_3.png,together
/content/cropped/Train/img1165_4.png,like
/content/cropped/Train/img1165_5.png,GOOD
/content/cropped/Train/img1165_6.png,FOOD
/content/cropped/Train/img1165_7.png,BabaNyonya
/content/cropped/Train/img1166_0.png,HOTEL
/content/cropped/Train/img1166_1.png,THEME
/content/cropped/Train/img1166_2.png,PARk
/content/cropped/Train/img1166_3.png,SPA
/content/cropped/Train/img1166_4.png,agoda
/content/cropped/Train/img1166_5.png,LOSTWORLD
/content/cropped/Train/img1166_6.png,TAMBUN
/content/cropped/Train/img1166_7.png,SUNWAY
/content/cropped/Train/img1167_0.png,50
/content/cropped/Train/img1167_1.png,enjoy
/content/cropped/Train/img1167_3.png,off
/content/cropped/Train/img1167_4.png,your
/content/cropped/Train/img1167_5.png,second
/content/cropped/Train/img1167_6.png,purchase
/content/cropped/Train/img1167_7.png,FIXEC
/content/cropped/Train/img1167_8.png,PRICE
/content/cropped/Train/img1167_9.png,EASY
/content/cropped/Train/img1167_10.png,STEPS
/content/cropped/Train/img1167_11.png,CHOOSE
/content/cropped/Train/img1167_12.png,CHECK
/content/cropped/Train/img1168_0.png,1805
/content/cropped/Train/img1168_1.png,TRUEFITT
/content/cropped/Train/img1168_3.png,HILL
/content/cropped/Train/img1168_4.png,BARBERSHOP
/content/cropped/Train/img1168_5.png,EST
/content/cropped/Train/img1169_0.png,FLAMINGOS
/content/cropped/Train/img1169_1.png,CLUB
/content/cropped/Train/img117_0.png,JUMBO
/content/cropped/Train/img1170_0.png,WELCOME
/content/cropped/Train/img1170_1.png,TO
/content/cropped/Train/img1170_2.png,SEA
/content/cropped/Train/img1170_3.png,PARADISE
/content/cropped/Train/img1170_4.png,SEA
/content/cropped/Train/img1170_5.png,PARADISE
/content/cropped/Train/img1171_0.png,BUDAPESTI
/content/cropped/Train/img1171_1.png,ELEKTROMOS
/content/cropped/Train/img1171_2.png,TULAJDONA
/content/cropped/Train/img1171_3.png,MUVEK
/content/cropped/Train/img1172_0.png,OLD
/content/cropped/Train/img1172_1.png,HAHNDORF
/content/cropped/Train/img1172_2.png,VILLAGE
/content/cropped/Train/img1172_3.png,MARKET
/content/cropped/Train/img1172_4.png,ery
/content/cropped/Train/img1172_5.png,Gifts
/content/cropped/Train/img1172_6.png,HNDORF
/content/cropped/Train/img1173_0.png,German
/content/cropped/Train/img1173_1.png,Village
/content/cropped/Train/img1173_2.png,Shio
/content/cropped/Train/img1173_3.png,SOUVENIRS
/content/cropped/Train/img1173_4.png,GESCHENKE
/content/cropped/Train/img1173_5.png,GIFTS
/content/cropped/Train/img1173_6.png,CUCKOO
/content/cropped/Train/img1173_7.png,CLOCKS
/content/cropped/Train/img1173_8.png,STEINS
/content/cropped/Train/img1173_9.png,COWBELLS
/content/cropped/Train/img1174_0.png,STATE
/content/cropped/Train/img1174_1.png,SYSTEM
/content/cropped/Train/img1174_2.png,PARK
/content/cropped/Train/img1174_3.png,FILL
/content/cropped/Train/img1174_4.png,DEPARTMENT
/content/cropped/Train/img1174_5.png,OF
/content/cropped/Train/img1174_6.png,CALIFORNIA
/content/cropped/Train/img1174_7.png,PARKS
/content/cropped/Train/img1174_8.png,AND
/content/cropped/Train/img1174_9.png,RECREATION
/content/cropped/Train/img1175_0.png,CITY
/content/cropped/Train/img1175_1.png,OF
/content/cropped/Train/img1175_2.png,CARMEL
/content/cropped/Train/img1175_3.png,INCORPORATED
/content/cropped/Train/img1175_4.png,1916
/content/cropped/Train/img1175_5.png,BY
/content/cropped/Train/img1175_6.png,THE
/content/cropped/Train/img1175_7.png,SEA
/content/cropped/Train/img1175_8.png,CALIFORNIA
/content/cropped/Train/img1176_0.png,GARy
/content/cropped/Train/img1176_1.png,DANKO
/content/cropped/Train/img1176_2.png,SAN
/content/cropped/Train/img1176_3.png,FRANCISCO
/content/cropped/Train/img1177_0.png,miami
/content/cropped/Train/img1177_1.png,childrens
/content/cropped/Train/img1178_0.png,Old
/content/cropped/Train/img1178_1.png,School
/content/cropped/Train/img1178_2.png,MUNICIPAL
/content/cropped/Train/img1178_3.png,RAILWAY
/content/cropped/Train/img1178_4.png,CABLE
/content/cropped/Train/img1178_5.png,CAR
/content/cropped/Train/img1178_6.png,DIVISION
/content/cropped/Train/img1178_7.png,Since
/content/cropped/Train/img1178_8.png,1873
/content/cropped/Train/img1179_1.png,SUSHI
/content/cropped/Train/img1179_2.png,SUSHIBAR
/content/cropped/Train/img1179_3.png,AIRWAYS
/content/cropped/Train/img1179_4.png,SINGAPORE
/content/cropped/Train/img118_0.png,CLARKSTON
/content/cropped/Train/img118_1.png,UNION
/content/cropped/Train/img1180_1.png,Sann
/content/cropped/Train/img1180_2.png,CENTER
/content/cropped/Train/img1180_3.png,Khao
/content/cropped/Train/img1181_0.png,WAY
/content/cropped/Train/img1181_1.png,ONE
/content/cropped/Train/img1181_2.png,FISHERMANS
/content/cropped/Train/img1181_3.png,WHARF
/content/cropped/Train/img1181_4.png,OF
/content/cropped/Train/img1181_5.png,SAN
/content/cropped/Train/img1181_6.png,FRANCISCO
/content/cropped/Train/img1181_7.png,TOS
/content/cropped/Train/img1182_2.png,BULLWACKERS
/content/cropped/Train/img1182_3.png,PUB
/content/cropped/Train/img1182_4.png,RESTAURANT
/content/cropped/Train/img1182_6.png,COOPERS
/content/cropped/Train/img1182_7.png,VITTLES
/content/cropped/Train/img1182_9.png,ALES
/content/cropped/Train/img1182_10.png,CANNERY
/content/cropped/Train/img1182_11.png,ROW
/content/cropped/Train/img1182_12.png,MONTEREY
/content/cropped/Train/img1182_13.png,COCKTAILS
/content/cropped/Train/img1183_0.png,I
/content/cropped/Train/img1183_1.png,WILL
/content/cropped/Train/img1183_2.png,BE
/content/cropped/Train/img1183_4.png,OREVE
/content/cropped/Train/img1183_5.png,YOULL
/content/cropped/Train/img1183_6.png,BE
/content/cropped/Train/img1184_0.png,CLOSING
/content/cropped/Train/img1184_1.png,STORE
/content/cropped/Train/img1184_2.png,SALE
/content/cropped/Train/img1184_3.png,CO
/content/cropped/Train/img1184_9.png,AMERICAN
/content/cropped/Train/img1184_10.png,REVIVAL
/content/cropped/Train/img1185_0.png,FOG
/content/cropped/Train/img1185_1.png,HARBOUR
/content/cropped/Train/img1185_2.png,FISh
/content/cropped/Train/img1185_3.png,HOUSE
/content/cropped/Train/img1186_0.png,ichnuso
/content/cropped/Train/img1186_1.png,1912
/content/cropped/Train/img1186_2.png,ichnusa
/content/cropped/Train/img1186_3.png,ANIMA
/content/cropped/Train/img1186_4.png,SARDA
/content/cropped/Train/img1187_0.png,2014
/content/cropped/Train/img1187_1.png,1914
/content/cropped/Train/img1187_2.png,TOWER
/content/cropped/Train/img1187_3.png,OF
/content/cropped/Train/img1187_4.png,LONDON
/content/cropped/Train/img1187_5.png,REMEMBERS
/content/cropped/Train/img1187_6.png,THE
/content/cropped/Train/img1187_7.png,FIRST
/content/cropped/Train/img1187_8.png,WORLD
/content/cropped/Train/img1187_9.png,WAR
/content/cropped/Train/img1188_0.png,ARDINIAN
/content/cropped/Train/img1188_1.png,WINE
/content/cropped/Train/img1188_2.png,BAR
/content/cropped/Train/img1188_3.png,Fregatt
/content/cropped/Train/img1189_0.png,THE
/content/cropped/Train/img1189_1.png,WHWAHNEE
/content/cropped/Train/img119_0.png,Lest
/content/cropped/Train/img119_1.png,We
/content/cropped/Train/img119_2.png,FORGET
/content/cropped/Train/img1190_1.png,HELDOVER
/content/cropped/Train/img1190_3.png,A
/content/cropped/Train/img1190_4.png,DIVISION
/content/cropped/Train/img1190_5.png,OF
/content/cropped/Train/img1190_6.png,RETRO
/content/cropped/Train/img1190_7.png,CITY
/content/cropped/Train/img1190_8.png,FASH
/content/cropped/Train/img12_0.png,WOODFORD
/content/cropped/Train/img12_1.png,RESERVE
/content/cropped/Train/img12_2.png,DISTILLERY
/content/cropped/Train/img12_3.png,DSP
/content/cropped/Train/img12_4.png,KY
/content/cropped/Train/img12_5.png,52
/content/cropped/Train/img12_6.png,BOURBON
/content/cropped/Train/img12_7.png,WHISKEY
/content/cropped/Train/img120_0.png,RHONDAS
/content/cropped/Train/img120_1.png,DOG
/content/cropped/Train/img120_2.png,GROOMING
/content/cropped/Train/img120_3.png,389
/content/cropped/Train/img120_4.png,9962
/content/cropped/Train/img1201_0.png,PREMIER
/content/cropped/Train/img1201_1.png,COLOUR
/content/cropped/Train/img1201_2.png,TISSUE
/content/cropped/Train/img1201_3.png,ORANGE
/content/cropped/Train/img1201_4.png,80
/content/cropped/Train/img1201_5.png,PULLS
/content/cropped/Train/img1201_6.png,HELAi
/content/cropped/Train/img1202_0.png,FRESH
/content/cropped/Train/img1202_1.png,HANDMADE
/content/cropped/Train/img1202_2.png,COSMETICS
/content/cropped/Train/img1202_3.png,1000
/content/cropped/Train/img1202_4.png,MILLIHELENS
/content/cropped/Train/img1202_5.png,LUSH
/content/cropped/Train/img1202_6.png,FRESH
/content/cropped/Train/img1202_7.png,HANDMADE
/content/cropped/Train/img1202_8.png,COSMETICS
/content/cropped/Train/img1202_9.png,JELLY
/content/cropped/Train/img1202_10.png,FACE
/content/cropped/Train/img1202_11.png,MASK
/content/cropped/Train/img1202_12.png,Get
/content/cropped/Train/img1202_13.png,back
/content/cropped/Train/img1202_14.png,the
/content/cropped/Train/img1202_15.png,skin
/content/cropped/Train/img1202_16.png,yo
/content/cropped/Train/img1202_17.png,mythd
/content/cropped/Train/img1202_18.png,with
/content/cropped/Train/img1202_19.png,toning
/content/cropped/Train/img1202_20.png,witch
/content/cropped/Train/img1202_21.png,hazel
/content/cropped/Train/img1202_22.png,and
/content/cropped/Train/img1202_23.png,antioxidant
/content/cropped/Train/img1202_24.png,green
/content/cropped/Train/img1202_25.png,tea
/content/cropped/Train/img1202_26.png,why
/content/cropped/Train/img1202_27.png,not
/content/cropped/Train/img1202_28.png,give
/content/cropped/Train/img1202_29.png,it
/content/cropped/Train/img1202_30.png,a
/content/cropped/Train/img1202_31.png,Troy
/content/cropped/Train/img1203_1.png,ER
/content/cropped/Train/img1203_2.png,Dispenser
/content/cropped/Train/img1203_3.png,User
/content/cropped/Train/img1204_0.png,59A
/content/cropped/Train/img1204_3.png,SHOP
/content/cropped/Train/img1204_4.png,acement
/content/cropped/Train/img1204_5.png,Specialist
/content/cropped/Train/img1204_6.png,eduexpertscommy
/content/cropped/Train/img1204_7.png,GARBGEVAPE
/content/cropped/Train/img1204_9.png,THE
/content/cropped/Train/img1204_10.png,VAPE
/content/cropped/Train/img1204_11.png,COMPANY
/content/cropped/Train/img1204_12.png,El
/content/cropped/Train/img1204_13.png,KERETA
/content/cropped/Train/img1204_14.png,MOTOR
/content/cropped/Train/img1204_15.png,SPRAy
/content/cropped/Train/img1204_19.png,aragevape
/content/cropped/Train/img1204_20.png,Garagevap
/content/cropped/Train/img1205_0.png,Chick
/content/cropped/Train/img1205_1.png,In
/content/cropped/Train/img1206_0.png,GSHOCK
/content/cropped/Train/img1206_1.png,SINCE
/content/cropped/Train/img1206_2.png,WR
/content/cropped/Train/img1206_3.png,METER
/content/cropped/Train/img1206_4.png,200
/content/cropped/Train/img1206_5.png,RESIST
/content/cropped/Train/img1206_6.png,SHOCK
/content/cropped/Train/img1206_7.png,1983
/content/cropped/Train/img1206_8.png,G
/content/cropped/Train/img1207_0.png,Closed
/content/cropped/Train/img1207_1.png,Mon
/content/cropped/Train/img1207_2.png,myBurgerLab
/content/cropped/Train/img1207_3.png,Of
/content/cropped/Train/img1207_4.png,WELCOME
/content/cropped/Train/img1207_5.png,TO
/content/cropped/Train/img1207_6.png,SUNWAY
/content/cropped/Train/img1207_7.png,Sun
/content/cropped/Train/img1207_8.png,1100
/content/cropped/Train/img1207_9.png,1015pm
/content/cropped/Train/img1207_10.png,On
/content/cropped/Train/img1207_11.png,First
/content/cropped/Train/img1207_12.png,Monday
/content/cropped/Train/img1207_13.png,The
/content/cropped/Train/img1207_14.png,MOnth
/content/cropped/Train/img1207_15.png,BURGERS
/content/cropped/Train/img1207_16.png,DONE
/content/cropped/Train/img1207_17.png,RIGH
/content/cropped/Train/img1207_18.png,EST
/content/cropped/Train/img1207_19.png,2012
/content/cropped/Train/img1208_0.png,my
/content/cropped/Train/img1208_1.png,MON
/content/cropped/Train/img1208_2.png,FRI
/content/cropped/Train/img1208_3.png,1100am
/content/cropped/Train/img1208_4.png,100pm
/content/cropped/Train/img1208_5.png,Last
/content/cropped/Train/img1208_6.png,call
/content/cropped/Train/img1208_7.png,145pm
/content/cropped/Train/img1208_8.png,LUNCH
/content/cropped/Train/img1208_9.png,DINNER
/content/cropped/Train/img1208_10.png,TUE
/content/cropped/Train/img1208_11.png,SUN
/content/cropped/Train/img1208_12.png,500pm
/content/cropped/Train/img1208_13.png,1015pm
/content/cropped/Train/img1208_14.png,Serving
/content/cropped/Train/img1208_15.png,Humble
/content/cropped/Train/img1208_16.png,BURGERS
/content/cropped/Train/img1208_17.png,SELLING
/content/cropped/Train/img1208_18.png,real
/content/cropped/Train/img1208_19.png,experience
/content/cropped/Train/img1208_20.png,Burger
/content/cropped/Train/img1208_21.png,Lab
/content/cropped/Train/img1208_22.png,HEAPINGHELPING
/content/cropped/Train/img1208_23.png,OF
/content/cropped/Train/img1208_24.png,CUSTOMER
/content/cropped/Train/img1208_25.png,SUGGESTION
/content/cropped/Train/img1208_26.png,Passion
/content/cropped/Train/img1208_27.png,love
/content/cropped/Train/img1208_28.png,Lastcall
/content/cropped/Train/img1208_29.png,1005pm
/content/cropped/Train/img1209_0.png,WELCOME
/content/cropped/Train/img1209_2.png,WE
/content/cropped/Train/img1209_3.png,ARE
/content/cropped/Train/img1209_4.png,OPEN
/content/cropped/Train/img1209_5.png,MONDAY
/content/cropped/Train/img1209_6.png,SUNDAY
/content/cropped/Train/img121_0.png,20
/content/cropped/Train/img121_1.png,YEARS
/content/cropped/Train/img121_2.png,Tokyo
/content/cropped/Train/img121_3.png,Disneyland
/content/cropped/Train/img121_4.png,CHRISTMAS
/content/cropped/Train/img121_5.png,FANTASY
/content/cropped/Train/img121_6.png,2003
/content/cropped/Train/img121_7.png,THE
/content/cropped/Train/img121_8.png,KINGDOM
/content/cropped/Train/img121_9.png,OF
/content/cropped/Train/img121_10.png,DREAMS
/content/cropped/Train/img121_11.png,MAGIC
/content/cropped/Train/img1210_1.png,FOR
/content/cropped/Train/img1210_2.png,OFF
/content/cropped/Train/img1210_3.png,RM5
/content/cropped/Train/img1210_4.png,FRIENDSOFBYTESPIXELS
/content/cropped/Train/img1210_5.png,GARAGEVAPE
/content/cropped/Train/img1210_6.png,GARAGE
/content/cropped/Train/img1210_7.png,10m
/content/cropped/Train/img1210_8.png,RM5
/content/cropped/Train/img1210_9.png,OFF
/content/cropped/Train/img1210_10.png,THE
/content/cropped/Train/img1210_11.png,VAP
/content/cropped/Train/img1210_12.png,RM5OFFFORFRIENDSOFBYTESPIXELS
/content/cropped/Train/img1210_13.png,GARAGEVAPE
/content/cropped/Train/img1210_14.png,10m
/content/cropped/Train/img1211_0.png,HE
/content/cropped/Train/img1211_1.png,FISH
/content/cropped/Train/img1211_2.png,BOWL
/content/cropped/Train/img1211_3.png,ONE
/content/cropped/Train/img1211_4.png,SHOP
/content/cropped/Train/img1211_6.png,WE
/content/cropped/Train/img1211_7.png,ARE
/content/cropped/Train/img1211_8.png,HIRING
/content/cropped/Train/img1211_10.png,Interested
/content/cropped/Train/img1211_11.png,Please
/content/cropped/Train/img1211_12.png,contac
/content/cropped/Train/img1211_13.png,0123038017
/content/cropped/Train/img1211_14.png,perl
/content/cropped/Train/img1211_15.png,rma
/content/cropped/Train/img1211_16.png,BJW6382
/content/cropped/Train/img1211_17.png,AR
/content/cropped/Train/img1212_0.png,GRAF
/content/cropped/Train/img1212_2.png,ART
/content/cropped/Train/img1212_4.png,DIY
/content/cropped/Train/img1212_5.png,STRONG
/content/cropped/Train/img1212_6.png,HOLD
/content/cropped/Train/img1212_7.png,POMADE
/content/cropped/Train/img1212_8.png,KING
/content/cropped/Train/img1213_1.png,CRUMPLER
/content/cropped/Train/img1213_2.png,MELBOURNE
/content/cropped/Train/img1213_3.png,1995
/content/cropped/Train/img1214_0.png,336B
/content/cropped/Train/img1214_1.png,BEG
/content/cropped/Train/img1214_4.png,KEDAI
/content/cropped/Train/img1214_5.png,CRUMPLER
/content/cropped/Train/img1214_6.png,MELBOURNE
/content/cropped/Train/img1215_0.png,MARVEL
/content/cropped/Train/img1215_1.png,ULTIMATE
/content/cropped/Train/img1215_2.png,PIDERMAN
/content/cropped/Train/img1215_3.png,WALLCRAWLING
/content/cropped/Train/img1215_4.png,COLOURINGBOOK
/content/cropped/Train/img1215_5.png,MARVEL
/content/cropped/Train/img1215_6.png,SPIDERMAN
/content/cropped/Train/img1215_7.png,Homeocming
/content/cropped/Train/img1215_8.png,AWESOME
/content/cropped/Train/img1215_9.png,ACTIVITIES
/content/cropped/Train/img1216_0.png,belif
/content/cropped/Train/img1216_1.png,belif
/content/cropped/Train/img1216_5.png,believe
/content/cropped/Train/img1216_6.png,belif
/content/cropped/Train/img1216_7.png,in
/content/cropped/Train/img1216_8.png,truth
/content/cropped/Train/img1216_9.png,3
/content/cropped/Train/img1217_0.png,FUZIO
/content/cropped/Train/img1217_1.png,NIK
/content/cropped/Train/img1217_2.png,10
/content/cropped/Train/img1217_3.png,3x
/content/cropped/Train/img1217_5.png,Wendys
/content/cropped/Train/img1217_6.png,MERIDIEn
/content/cropped/Train/img1217_7.png,BAAN26
/content/cropped/Train/img1217_8.png,BLACK
/content/cropped/Train/img1217_9.png,BULL
/content/cropped/Train/img1217_10.png,Chir
/content/cropped/Train/img1217_11.png,Chir
/content/cropped/Train/img1217_12.png,DISKAUN
/content/cropped/Train/img1217_13.png,UNTUK
/content/cropped/Train/img1218_0.png,STILL
/content/cropped/Train/img1218_1.png,MOVING
/content/cropped/Train/img1218_2.png,GUNFIRE
/content/cropped/Train/img1218_3.png,SMG
/content/cropped/Train/img1218_4.png,1307
/content/cropped/Train/img1218_5.png,UNDER
/content/cropped/Train/img1219_0.png,LIVE
/content/cropped/Train/img1219_1.png,FIGHT
/content/cropped/Train/img1219_2.png,WORK
/content/cropped/Train/img1219_3.png,AND
/content/cropped/Train/img1219_4.png,STUDY
/content/cropped/Train/img1219_5.png,AS
/content/cropped/Train/img1219_6.png,THE
/content/cropped/Train/img1219_7.png,EXAMPLE
/content/cropped/Train/img1219_8.png,SET
/content/cropped/Train/img1219_9.png,BY
/content/cropped/Train/img1219_10.png,GREAT
/content/cropped/Train/img1219_11.png,UNCLE
/content/cropped/Train/img1219_12.png,HO
/content/cropped/Train/img122_0.png,DENVER
/content/cropped/Train/img122_1.png,BEER
/content/cropped/Train/img122_2.png,CO
/content/cropped/Train/img1220_0.png,When
/content/cropped/Train/img1220_1.png,anythin
/content/cropped/Train/img1220_2.png,leave
/content/cropped/Train/img1220_3.png,with
/content/cropped/Train/img1220_4.png,yo
/content/cropped/Train/img1220_5.png,Dont
/content/cropped/Train/img1220_6.png,yo
/content/cropped/Train/img1220_7.png,take
/content/cropped/Train/img1220_8.png,VACANT
/content/cropped/Train/img1221_0.png,MAISON
/content/cropped/Train/img1221_1.png,CENTRALE
/content/cropped/Train/img1222_0.png,1880
/content/cropped/Train/img1222_1.png,DEO
/content/cropped/Train/img1222_2.png,OPTIMO
/content/cropped/Train/img1222_3.png,MAXIMO
/content/cropped/Train/img1222_4.png,BEATCEQUE
/content/cropped/Train/img1222_5.png,MARICE
/content/cropped/Train/img1222_6.png,VIRGINI
/content/cropped/Train/img1222_7.png,IMMACULATCE
/content/cropped/Train/img1223_0.png,NAM
/content/cropped/Train/img1223_1.png,VIEN
/content/cropped/Train/img1223_2.png,GAU
/content/cropped/Train/img1223_3.png,TAI
/content/cropped/Train/img1223_4.png,413
/content/cropped/Train/img1223_5.png,415
/content/cropped/Train/img1223_6.png,413415
/content/cropped/Train/img1223_8.png,BEEF
/content/cropped/Train/img1223_9.png,NOODLE
/content/cropped/Train/img1223_10.png,SOUP
/content/cropped/Train/img1223_11.png,RESTAURANT
/content/cropped/Train/img1223_12.png,PHO
/content/cropped/Train/img1223_13.png,LE
/content/cropped/Train/img1223_17.png,NGUYEn
/content/cropped/Train/img1223_18.png,TRAI
/content/cropped/Train/img1223_19.png,DT
/content/cropped/Train/img1223_20.png,39234008
/content/cropped/Train/img1224_0.png,INGLESE
/content/cropped/Train/img1224_1.png,PROFUMERIA
/content/cropped/Train/img1225_0.png,MAISON
/content/cropped/Train/img1225_1.png,CENTRALE
/content/cropped/Train/img1226_1.png,RAJASEKARAN
/content/cropped/Train/img1226_2.png,FAMILY
/content/cropped/Train/img1226_3.png,WELCOME
/content/cropped/Train/img1226_4.png,U
/content/cropped/Train/img1226_5.png,ALL
/content/cropped/Train/img1227_0.png,Sweet
/content/cropped/Train/img1227_1.png,Land
/content/cropped/Train/img1228_0.png,59
/content/cropped/Train/img1228_1.png,RETURNED
/content/cropped/Train/img1228_2.png,SAILORS
/content/cropped/Train/img1228_3.png,SOLDIERS
/content/cropped/Train/img1228_5.png,AIRMENS
/content/cropped/Train/img1228_6.png,IMPERIAL
/content/cropped/Train/img1228_7.png,AUSTRALIA
/content/cropped/Train/img1228_8.png,LEAGUE
/content/cropped/Train/img1229_0.png,KUMPULAN
/content/cropped/Train/img1229_1.png,WANG
/content/cropped/Train/img1229_2.png,SIMPANAN
/content/cropped/Train/img1229_3.png,PEKERJA
/content/cropped/Train/img123_0.png,EXPORT
/content/cropped/Train/img123_1.png,EXCELLENCE
/content/cropped/Train/img1230_0.png,KUMPULAN
/content/cropped/Train/img1230_1.png,WANG
/content/cropped/Train/img1230_2.png,SIMPANAN
/content/cropped/Train/img1230_3.png,PEKERJA
/content/cropped/Train/img1231_0.png,Thailand
/content/cropped/Train/img1231_1.png,Thailand
/content/cropped/Train/img1231_2.png,THAI
/content/cropped/Train/img1231_3.png,Highlands
/content/cropped/Train/img1231_4.png,Bali
/content/cropped/Train/img1231_5.png,HatYai
/content/cropped/Train/img1232_0.png,POTATO
/content/cropped/Train/img1232_1.png,POTATO
/content/cropped/Train/img1232_2.png,DELL
/content/cropped/Train/img1232_3.png,glico
/content/cropped/Train/img1232_4.png,MISTER
/content/cropped/Train/img1232_5.png,SWEET
/content/cropped/Train/img1232_6.png,Pocky
/content/cropped/Train/img1232_8.png,Crisps
/content/cropped/Train/img1232_9.png,SWEET
/content/cropped/Train/img1232_10.png,POTATO
/content/cropped/Train/img1232_11.png,SOOO
/content/cropped/Train/img1232_12.png,GLAMOROUS
/content/cropped/Train/img1233_0.png,THAILAND
/content/cropped/Train/img1233_1.png,Hat
/content/cropped/Train/img1233_2.png,Yai
/content/cropped/Train/img1233_3.png,Thailand
/content/cropped/Train/img1234_0.png,CHOCOLATE
/content/cropped/Train/img1234_1.png,HOT
/content/cropped/Train/img1234_2.png,DOUGHNUT
/content/cropped/Train/img1234_3.png,TIME
/content/cropped/Train/img1234_4.png,Embrace
/content/cropped/Train/img1235_1.png,BIBBLE
/content/cropped/Train/img1235_2.png,SIP
/content/cropped/Train/img1235_3.png,BS
/content/cropped/Train/img1235_4.png,ALL
/content/cropped/Train/img1235_5.png,YOU
/content/cropped/Train/img1235_6.png,WANT
/content/cropped/Train/img1236_0.png,PROTON
/content/cropped/Train/img1237_1.png,NEW
/content/cropped/Train/img1237_2.png,Advanced
/content/cropped/Train/img1237_3.png,Cleaing
/content/cropped/Train/img1237_4.png,and
/content/cropped/Train/img1237_5.png,freshness
/content/cropped/Train/img1237_7.png,Johnson
/content/cropped/Train/img1237_8.png,Mr
/content/cropped/Train/img1237_9.png,Muscle
/content/cropped/Train/img1237_10.png,Multi
/content/cropped/Train/img1237_11.png,Purpose
/content/cropped/Train/img1237_12.png,Cleaner
/content/cropped/Train/img1237_14.png,3
/content/cropped/Train/img1237_15.png,fragranced
/content/cropped/Train/img1237_16.png,by
/content/cropped/Train/img1237_17.png,glade
/content/cropped/Train/img1238_0.png,Tefa
/content/cropped/Train/img1238_1.png,FRANCE
/content/cropped/Train/img1238_2.png,NI
/content/cropped/Train/img1238_3.png,MADE
/content/cropped/Train/img1238_4.png,Protect
/content/cropped/Train/img1238_5.png,Smart
/content/cropped/Train/img1238_6.png,Tefal
/content/cropped/Train/img1238_7.png,PRECISION
/content/cropped/Train/img1238_8.png,HIGH
/content/cropped/Train/img1238_9.png,SMART
/content/cropped/Train/img1239_0.png,ALL
/content/cropped/Train/img1239_1.png,YOUR
/content/cropped/Train/img1239_2.png,DRINKS
/content/cropped/Train/img1239_3.png,WITH
/content/cropped/Train/img1239_4.png,ONE
/content/cropped/Train/img1239_5.png,TOUCh
/content/cropped/Train/img1239_6.png,DeLonghi
/content/cropped/Train/img1239_7.png,Better
/content/cropped/Train/img1239_8.png,Everyday
/content/cropped/Train/img1239_10.png,FROM
/content/cropped/Train/img1239_11.png,BEAN
/content/cropped/Train/img1239_12.png,TO
/content/cropped/Train/img1239_13.png,CUP
/content/cropped/Train/img1239_14.png,SPIN
/content/cropped/Train/img1239_15.png,THE
/content/cropped/Train/img1239_16.png,BEAN
/content/cropped/Train/img1239_19.png,CHOCOLATE
/content/cropped/Train/img124_0.png,NATIONAL
/content/cropped/Train/img124_1.png,ELEPHANT
/content/cropped/Train/img124_2.png,CONSERVATION
/content/cropped/Train/img124_3.png,CENTRE
/content/cropped/Train/img124_4.png,KUALA
/content/cropped/Train/img124_5.png,GANDAH
/content/cropped/Train/img124_6.png,PAHANg
/content/cropped/Train/img124_8.png,WILD
/content/cropped/Train/img124_9.png,ELEPHANTS
/content/cropped/Train/img1240_0.png,01234
/content/cropped/Train/img1241_0.png,Schlumberger
/content/cropped/Train/img1241_1.png,1842
/content/cropped/Train/img1241_2.png,Seit
/content/cropped/Train/img1241_3.png,METHODE
/content/cropped/Train/img1241_4.png,TRADITIONNELLE
/content/cropped/Train/img1242_0.png,VETUS
/content/cropped/Train/img1242_1.png,PURUM
/content/cropped/Train/img1242_2.png,StHugo
/content/cropped/Train/img1243_0.png,MILEWA
/content/cropped/Train/img1243_1.png,AUSTRALIA
/content/cropped/Train/img1243_2.png,MOSCATO
/content/cropped/Train/img1243_3.png,2015
/content/cropped/Train/img1243_4.png,White
/content/cropped/Train/img1243_5.png,Gold
/content/cropped/Train/img1243_6.png,BROWN
/content/cropped/Train/img1243_7.png,BROTHERS
/content/cropped/Train/img1244_0.png,SET
/content/cropped/Train/img1244_1.png,B
/content/cropped/Train/img1244_2.png,ORK
/content/cropped/Train/img1244_3.png,MISO
/content/cropped/Train/img1244_4.png,SOUP
/content/cropped/Train/img1244_5.png,SET
/content/cropped/Train/img1244_6.png,WITh
